TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Arabic Paint Splatter Hoodie - Oversized Islamic Streetwear","This Keffiyeh hoodie blends raw emotion and vintage texture with a bold design featuring a blood-red rose, Gothic calligraphy, and subtle distressed splatters. Spelling ""Thawra"" which is Revolution in Arabic. With a frayed finish, stone-washed black base, and heart-like detailing, this piece speaks to heartbreak, rebellion, and soul.

Gender: Unisex
Model: Loose
Fabric: 42% cotton, 53% polyester, 5% other fibers
Fabric Weight: 10.6 oz/yd² (360 g/m²)
Fabric Thickness: Thick
Fabric Stretch: Slight Stretch
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature; avoid ironing on print. Do not dry clean
Features: Casual, Street, Daily Casual, Pure Cotton, Washed, Frayed, Long Sleeve, Hooded, Regular, Loose, Autumn, Winter",77.99,USD,997,"Arabic_hoodie,Islamic_hoodie,Arabic_calligraphy,modest_gym_wear,muslim_streetwear,palestine_hoodie,keffiyeh_hoodie,extra_thick_hoodie,arabic_text_hoodie,oversized_sweatshirt,deconstructed_hoodie,muslim_mom_gift,palestinian_hoodie","Cotton,Fleece",https://i.etsystatic.com/34343828/r/il/5d4677/7482767434/il_fullxfull.7482767434_4xuf.jpg,https://i.etsystatic.com/34343828/r/il/4ee808/7482767568/il_fullxfull.7482767568_t8ji.jpg,https://i.etsystatic.com/34343828/r/il/08caf4/7098723805/il_fullxfull.7098723805_ccgv.jpg,https://i.etsystatic.com/34343828/r/il/ff4f78/7098723831/il_fullxfull.7098723831_b7nu.jpg,https://i.etsystatic.com/34343828/r/il/5067d0/7050761178/il_fullxfull.7050761178_nrdt.jpg,https://i.etsystatic.com/34343828/r/il/36a88c/7098723899/il_fullxfull.7098723899_d1xu.jpg,https://i.etsystatic.com/34343828/r/il/024f5a/7098723929/il_fullxfull.7098723929_l1og.jpg,https://i.etsystatic.com/34343828/r/il/fb8a81/7098723963/il_fullxfull.7098723963_2qi1.jpg,https://i.etsystatic.com/34343828/r/il/67d6df/7098724001/il_fullxfull.7098724001_hpej.jpg,https://i.etsystatic.com/34343828/r/il/a03953/7098724029/il_fullxfull.7098724029_gv3v.jpg,,,,,,,
"Palestine Shirt - Keffiyeh Rose Islamic Clothing","This bold graphic tee captures the spirit of ثورة (Thawra) — revolution — through powerful symbolism. A blooming rose wrapped in keffiyeh print, surrounded by scattered hearts, rests atop stylized Arabic calligraphy spelling “Thawra.” It's a tribute to resistance, beauty, and unbreakable will.

Gender: Unisex
Model: Loose
Fabric: 100% cotton
Fabric Weight: 7.7 oz/yd² (260 g/m²)
Fabric Thickness: Moderate
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature; avoid ironing on print. Do not dry clean
Features: Basics, Casual, Street, Daily Casual, Outdoor, Pure Cotton, Washed, Short Sleeve, Drop Shoulder, Round Neck/O-Neck, Regular, Loose, Summer, Autumn
Print Size: 40*52 cm",49.99,USD,997,"Arabic_Calligraphy,Palestine_Shirt,Keffiyeh_shirt,muslim_streetwear,boxy_linen_top,Arabic_shirt,persian_shirt,arabic_tunic,arabic_text_shirt,hijabi_outfit,arabic_streetwear,modest_gym_wear,Palestine_t_shirt",Cotton,https://i.etsystatic.com/34343828/r/il/dbbe50/7482768628/il_fullxfull.7482768628_85th.jpg,https://i.etsystatic.com/34343828/r/il/b68b73/7106657895/il_fullxfull.7106657895_888g.jpg,https://i.etsystatic.com/34343828/r/il/17f37b/7106657913/il_fullxfull.7106657913_cbn8.jpg,https://i.etsystatic.com/34343828/r/il/2a242d/7058703738/il_fullxfull.7058703738_gqme.jpg,https://i.etsystatic.com/34343828/r/il/04cac0/7106657955/il_fullxfull.7106657955_87fg.jpg,https://i.etsystatic.com/34343828/r/il/aafb11/7058703766/il_fullxfull.7058703766_tkgf.jpg,https://i.etsystatic.com/34343828/r/il/1342fe/7106657979/il_fullxfull.7106657979_p21z.jpg,https://i.etsystatic.com/34343828/r/il/1e930f/7339077992/il_fullxfull.7339077992_1f31.jpg,https://i.etsystatic.com/34343828/r/il/e61938/7106657987/il_fullxfull.7106657987_1zur.jpg,https://i.etsystatic.com/34343828/r/il/9291ea/7058703824/il_fullxfull.7058703824_mxkj.jpg,Color,"Primary color","Black,Gray Green,Haze Gray","Custom Property",Size,"S,M,L,XL,2XL","250728PODPQ1625#001,250728PODPQ1625#004,250728PODPQ1625#006,250728PODPQ1625#010,250728PODPQ1625#011,250728PODPQ1625#014,250728PODPQ1625#002,250728PODPQ1625#003,250728PODPQ1625#005,250728PODPQ1625#007,250728PODPQ1625#008,250728PODPQ1625#009,250728PODPQ1625#012,250728PODPQ1625#013,250728PODPQ1625#015"
"Cotton Arabic Shirt Unisex Oversized T-Shirt - Islamic Fashion","A 100% cotton oversized-fit tee featuring an Arabic calligraphy design: ""La Hawla wa la Quwwata Illa Billah"" --- There is no power and no strength except with God. An elegant and faithful peace to be worn for streetwear and for comfort.  

Gender: Unisex
Model: Loose
Fabric: 100% cotton
Fabric Weight: 8.8 oz/yd² (300 g/m²)
Fabric Thickness: Moderate
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Sporty, Daily Casual, Outdoor, Sport, Running, School, Office, Pure Cotton, Short Sleeve, Drop Shoulder, Round Neck / O-Neck, Regular, Oversized, Summer
Print Size: 40*52 cm",49.99,USD,999,"Arabic_shirt,Palestine_shirt,Palestine_t_shirt,islamic_clothing,persian_shirt,arabic_tunic,arabic_text_shirt,oversized_tee,hijabi_outfit,muslim_teacher_gift,eid_al_adha_gift,muslim_wife_gift,muslim_streetwear",Cotton,https://i.etsystatic.com/34343828/r/il/e59ede/8070227065/il_fullxfull.8070227065_23g6.jpg,https://i.etsystatic.com/34343828/r/il/fb0bc3/8022185776/il_fullxfull.8022185776_8kot.jpg,https://i.etsystatic.com/34343828/r/il/335cba/8070102039/il_fullxfull.8070102039_21p5.jpg,https://i.etsystatic.com/34343828/r/il/3a78b2/8070102079/il_fullxfull.8070102079_qg1s.jpg,https://i.etsystatic.com/34343828/r/il/be6517/8022186016/il_fullxfull.8022186016_ik51.jpg,https://i.etsystatic.com/34343828/r/il/4d0820/8022186112/il_fullxfull.8022186112_pljh.jpg,https://i.etsystatic.com/34343828/r/il/2df57c/8070102489/il_fullxfull.8070102489_ph21.jpg,https://i.etsystatic.com/34343828/r/il/dd357f/8022186358/il_fullxfull.8022186358_5p2k.jpg,https://i.etsystatic.com/34343828/r/il/30723f/8070102621/il_fullxfull.8070102621_3on2.jpg,https://i.etsystatic.com/34343828/r/il/076620/8070102659/il_fullxfull.8070102659_4vqm.jpg,"Custom Property",color,"Coffee,White,Mild Apricot,Navy Blue","Custom Property",size,"S,M,L,XL,2XL","260515PODPQ5331#020,260515PODPQ5331#017,260515PODPQ5331#015,260515PODPQ5331#014,260515PODPQ5331#011,260515PODPQ5331#008,260515PODPQ5331#006,260515PODPQ5331#004,260515PODPQ5331#002,260515PODPQ5331#001,260515PODPQ5331#019,260515PODPQ5331#018,260515PODPQ5331#016,260515PODPQ5331#013,260515PODPQ5331#012,260515PODPQ5331#010,260515PODPQ5331#009,260515PODPQ5331#007,260515PODPQ5331#005,260515PODPQ5331#003"
"Islamic Hoodie - Fleece Arabic Calligraphy Graphic","This hoodie makes a powerful statement through art and faith. Featuring a raised hand wrapped in a dark serpent and rising smoke, the design is topped with the Arabic word ""Rouh"" (Soul) – symbolizing divine resilience through hardship. A piece made to reflect struggle, faith, and inner strength.

Gender: Unisex
Model: Regular
Fabric: 42% cotton, 53% polyester, 5% other fibers
Fabric Weight: 10.3 oz/yd² (350 g/m²)
Fabric Thickness: Thick
Fabric Stretch: Slight Stretch
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature; avoid ironing on print. Do not dry clean
Features: Basics, Casual, Street, Daily Casual, Outdoor, Cotton Blend, Drawstring, Long Sleeve, Rib Cuffs, Hooded, Long, Loose, Winter",69.99,USD,998,"arabic_hoodie,islamic_hoodie,arabic_calligraphy,muslim_streetwear,extra_thick_hoodie,arabic_text_hoodie,oversized_sweatshirt,muslim_mom_gift,palestinian_hoodie,hijabi_outfit,eid_al_adha_gift,muslim_wife_gift,arabic_sweatshirt",Fleece,https://i.etsystatic.com/34343828/r/il/150c43/7331977376/il_fullxfull.7331977376_ljaq.jpg,https://i.etsystatic.com/34343828/r/il/e89b6c/7379916963/il_fullxfull.7379916963_norp.jpg,https://i.etsystatic.com/34343828/r/il/00ee74/7098108019/il_fullxfull.7098108019_a8se.jpg,https://i.etsystatic.com/34343828/r/il/ebeee5/7098108127/il_fullxfull.7098108127_p3cq.jpg,https://i.etsystatic.com/34343828/r/il/de7f7c/7098108039/il_fullxfull.7098108039_5qua.jpg,https://i.etsystatic.com/34343828/r/il/9fb677/7098108063/il_fullxfull.7098108063_bfzv.jpg,https://i.etsystatic.com/34343828/r/il/2287df/7050143340/il_fullxfull.7050143340_i1dh.jpg,https://i.etsystatic.com/34343828/r/il/c80981/7050143362/il_fullxfull.7050143362_mj15.jpg,https://i.etsystatic.com/34343828/r/il/88ccb8/7050143382/il_fullxfull.7050143382_h9hs.jpg,https://i.etsystatic.com/34343828/r/il/11c162/7050143398/il_fullxfull.7050143398_f3ij.jpg,Color,"Primary color","White,Cream Apricot,Gray Apricot,Ash Purple,Grayish Green,Dark Brown","Custom Property",Size,"S,M,L,XL,2XL","250725PODRB1283#001,250725PODRB1283#003,250725PODRB1283#005,250725PODRB1283#006,250725PODRB1283#007,250725PODRB1283#008,250725PODRB1283#009,250725PODRB1283#011,250725PODRB1283#013,250725PODRB1283#014,250725PODRB1283#015,250725PODRB1283#017,250725PODRB1283#022,250725PODRB1283#026,250725PODRB1283#027,250725PODRB1283#028,250725PODRB1283#029,250725PODRB1283#002,250725PODRB1283#004,250725PODRB1283#010,250725PODRB1283#012,250725PODRB1283#016,250725PODRB1283#018,250725PODRB1283#019,250725PODRB1283#020,250725PODRB1283#021,250725PODRB1283#023,250725PODRB1283#024,250725PODRB1283#025,250725PODRB1283#030"
"Islamic Hoodie - Cotton Zip Up Bismillah Arabic Calligraphy Rose Graphic","A meaningful Arabic hoodie statement piece made to stand out with elegance and purpose, this hoodie features beautiful Arabic calligraphy reading “Bismillah” paired with a bold red rose design for a soft yet powerful look. The earthy oversized style gives it a relaxed, streetwear-inspired feel, while the back graphic adds a unique blend of faith, beauty, and everyday wearability. Perfect for layering, gifting, or wearing as a reminder to begin everything with the name of Allah, this hoodie is made for anyone who loves modest fashion, Arabic art, and timeless pieces with deeper meaning.

Gender: Unisex
Model: Oversized
Fabric: 100% cotton
Fabric Weight: 12.4 oz/yd² (420 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Preppy, Sporty, Street, Daily Casual, Outdoor, School, Sport, Office, Holiday, Pure Cotton, Snow Wash, Patchwork, Zipper, Long Sleeve, Drop Shoulder, Hooded, Regular, Oversized, Autumn, Winter
Print Size: 40*52 cm",89.99,USD,999,"arabic_hoodie,islamic_hoodie,arabic_calligraphy,muslim_streetwear,extra_thick_hoodie,arabic_text_hoodie,oversized_sweatshirt,muslim_mom_gift,palestinian_hoodie,hijabi_outfit,eid_al_adha_gift,muslim_wife_gift,arabic_sweatshirt",Cotton,https://i.etsystatic.com/34343828/r/il/8f378a/8025094746/il_fullxfull.8025094746_sein.jpg,https://i.etsystatic.com/34343828/r/il/85a97e/8044673953/il_fullxfull.8044673953_grn7.jpg,https://i.etsystatic.com/34343828/r/il/7b8907/8044673979/il_fullxfull.8044673979_27v6.jpg,https://i.etsystatic.com/34343828/r/il/2765ce/7996741896/il_fullxfull.7996741896_8e43.jpg,https://i.etsystatic.com/34343828/r/il/c2f557/7996741836/il_fullxfull.7996741836_acf2.jpg,https://i.etsystatic.com/34343828/r/il/a8b2f4/7996741932/il_fullxfull.7996741932_nz14.jpg,https://i.etsystatic.com/34343828/r/il/dbc21c/7996741988/il_fullxfull.7996741988_sogl.jpg,https://i.etsystatic.com/34343828/r/il/a4ad4a/8044674229/il_fullxfull.8044674229_squ7.jpg,https://i.etsystatic.com/34343828/r/il/e44039/8044674281/il_fullxfull.8044674281_fzjk.jpg,https://i.etsystatic.com/34343828/r/il/822f88/8044674357/il_fullxfull.8044674357_b2ub.jpg,"Custom Property",color,"Khaki,Light Gray","Custom Property",size,"S,M,L,XL,2XL","260508PODTZ5264#009,260508PODTZ5264#007,260508PODTZ5264#003,260508PODTZ5264#001,260508PODTZ5264#010,260508PODTZ5264#008,260508PODTZ5264#006,260508PODTZ5264#005,260508PODTZ5264#004,260508PODTZ5264#002"
"Arabic Shirt - Cotton Snow Washed Deconstructed Boxy Islamic Graphic Tee","This Snow Wash Raw-Hem Boxy T-Shirt is a premium unisex streetwear tee featuring bold Arabic calligraphy reading “Ameen"". The graphic showcases semi-realistic expressive hands framing the calligraphy for a powerful, artistic aesthetic.
Designed with a relaxed oversized boxy fit, this T-shirt delivers modern minimalist streetwear energy with a vintage-inspired raw-hem finish. The snow-washed fabric treatment gives each shirt a unique, slightly distressed look, perfect for effortless everyday styling.
A cultural statement. A comfort piece. An intentional graphic tee.

Gender: Unisex
Model: Loose
Fabric: 100% cotton
Fabric Weight: 10.0 oz/yd² (340 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Sporty, Street, Vintage, Daily Casual, Outdoor, Running, Sport, Office, Pure Cotton, Washed, Frayed, Short Sleeve, Drop Shoulder, Round Neck / O-Neck, Regular, Oversized, Spring, Summer, Autumn
Print Size: 40*52 cm",49.99,USD,999,"deconstructed_shirt,Arabic_shirt,palestine_shirt,palestine_t_shirt,islamic_clothing,persian_shirt,arabic_tunic,arabic_text_shirt,hijabi_outfit,eid_al_adha_gift,muslim_wife_gift,muslim_streetwear,islamic_graphic_tee",,https://i.etsystatic.com/34343828/r/il/fad486/7623819688/il_fullxfull.7623819688_9kxg.jpg,https://i.etsystatic.com/34343828/r/il/0e749b/7572915346/il_fullxfull.7572915346_la74.jpg,https://i.etsystatic.com/34343828/r/il/489715/7620867277/il_fullxfull.7620867277_kfgl.jpg,https://i.etsystatic.com/34343828/r/il/b03acc/7572915414/il_fullxfull.7572915414_jjwy.jpg,https://i.etsystatic.com/34343828/r/il/6ad61d/7572915444/il_fullxfull.7572915444_jmc1.jpg,https://i.etsystatic.com/34343828/r/il/cf5337/7572915468/il_fullxfull.7572915468_777w.jpg,https://i.etsystatic.com/34343828/r/il/dc2f16/7572915498/il_fullxfull.7572915498_ofvz.jpg,https://i.etsystatic.com/34343828/r/il/fb8db8/7620867471/il_fullxfull.7620867471_rxik.jpg,https://i.etsystatic.com/34343828/r/il/bfb756/7572915572/il_fullxfull.7572915572_igiw.jpg,https://i.etsystatic.com/34343828/r/il/95493a/7620867555/il_fullxfull.7620867555_lcle.jpg,Color,"Primary color","Washed Black","Custom Property",size,"S,M,L,XL","260106PODPQ4453#003,260106PODPQ4453#001,260106PODPQ4453#002,260106PODPQ4453#004"
"Arabic Pants - 1948 Contrast-Stitched Fleece Sweatpants - Palestine Calligraphy Joggers","Make your fit stand out with these black sweatpants, designed with a bold streetwear silhouette, contrast exposed stitching, and a subtle red Arabic-inspired leg graphic. The clean black base keeps it easy to style, while the red detail adds a sharp statement without overpowering the piece.
Made with a relaxed fit, these sweatpants give you that effortless oversized look that works for everyday wear, layering, gym fits, campus outfits, or streetwear styling. The exposed seam details and front pockets give it a premium, structured look while still keeping it comfortable and wearable.

Gender: Unisex
Model: Oversized
Fabric: 57.4% polyester, 36.8% cotton, 5.8% other fibers
Fabric Weight: 10.3 oz/yd² (350 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Preppy, Sporty, Street, Daily Casual, Holiday, Outdoor, School, Sport, Office, Cotton Blend, Drawstring, Patchwork, Regular, Oversized, Autumn, Winter
Print Size: 40*52 cm",69.99,USD,999,"islamic_pants,arabic_pants,wide_leg_sweatpants,muslim_gym_clothes,sport_hijab_outfit,modest_gym_clothes,muslim_sportswear,baggy_sweatpants,baggy_joggers,baggy_sweats,arabic_streetwear,muslim_streetwear,palestine_pants","Cotton,Fleece",https://i.etsystatic.com/34343828/r/il/0e4186/8040110397/il_fullxfull.8040110397_eiww.jpg,https://i.etsystatic.com/34343828/r/il/01b426/8040081777/il_fullxfull.8040081777_a199.jpg,https://i.etsystatic.com/34343828/r/il/6a94db/7992143876/il_fullxfull.7992143876_63ip.jpg,https://i.etsystatic.com/34343828/r/il/e501b0/7992143926/il_fullxfull.7992143926_gmpx.jpg,https://i.etsystatic.com/34343828/r/il/bc9636/8040082073/il_fullxfull.8040082073_a4yd.jpg,https://i.etsystatic.com/34343828/r/il/450f8e/8040082197/il_fullxfull.8040082197_2n0m.jpg,https://i.etsystatic.com/34343828/r/il/b0eda5/8040082327/il_fullxfull.8040082327_axs5.jpg,https://i.etsystatic.com/34343828/r/il/e61518/8040082449/il_fullxfull.8040082449_6cxp.jpg,https://i.etsystatic.com/34343828/r/il/112ff0/8040082641/il_fullxfull.8040082641_2ngr.jpg,https://i.etsystatic.com/34343828/r/il/e9a27c/8040082807/il_fullxfull.8040082807_fzmc.jpg,"Custom Property",color,Black,"Custom Property",size,"S,M,L,XL","260507PODPX3758#002,260507PODPX3758#001,260507PODPX3758#004,260507PODPX3758#003"
"Sun Fade Raw Edge Quarter-Zip Sweatshirt | Matcha Arabic Calligraphy Pullover | Intention Streetwear Zip-Up | Unisex Performative Top","This Sun Fade Raw Edge Quarter-Zip Sweatshirt is a performative streetwear piece built around intention, ritual, and aesthetic culture. Designed with Arabic calligraphy on both sides, the front features “نية” (Intention) while the back displays “ماتشا” (Matcha) — blending wellness symbolism with modern fashion.
The sun-faded wash gives the sweatshirt a naturally worn, elevated look, while the raw edge detailing adds subtle texture and depth. Finished with a clean quarter-zip collar, this piece is made for layering, everyday wear, and intentional styling.
Minimal. Calm. Deliberate.

Gender: Unisex
Model: Oversized
Fabric: 56.44% cotton, 43.56% polyester
Fabric Weight: 13.7 oz/yd² (465 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Street, Vintage, Daily Casual, Outdoor, School, Office, Cotton Blend, Washed, Long Sleeve, Drop Shoulder, Stand Collar, Regular, Oversized, Spring, Autumn
Print Size: 40*52 cm",84.99,USD,999,"performative,sweatshirt,quarterzip,quarter_zip,Matcha_hoodie,Arabic_cafe,Arabic_calligraphy,Islamic_hoodie,fashion,streetwear_pullover,Arabic_clothing,Islamic_clothing,matcha_sweater",,https://i.etsystatic.com/34343828/r/il/8c4dfe/7564786302/il_fullxfull.7564786302_40ja.jpg,https://i.etsystatic.com/34343828/r/il/a2bacb/7564785630/il_fullxfull.7564785630_3h8u.jpg,https://i.etsystatic.com/34343828/r/il/6701fa/7612701591/il_fullxfull.7612701591_rkpr.jpg,https://i.etsystatic.com/34343828/r/il/71e524/7564756492/il_fullxfull.7564756492_m5nt.jpg,https://i.etsystatic.com/34343828/r/il/8b9b4e/7564756534/il_fullxfull.7564756534_mk6x.jpg,https://i.etsystatic.com/34343828/r/il/7c5833/7612701753/il_fullxfull.7612701753_2khw.jpg,https://i.etsystatic.com/34343828/r/il/3ea057/7612701849/il_fullxfull.7612701849_n674.jpg,https://i.etsystatic.com/34343828/r/il/80529f/7612701905/il_fullxfull.7612701905_cvby.jpg,https://i.etsystatic.com/34343828/r/il/04a34d/7612701969/il_fullxfull.7612701969_2mwm.jpg,,Color,"Primary color","Gray green","Custom Property",size,"S,M,L,XL,2XL","260104PODRA1142#001,260104PODRA1142#002,260104PODRA1142#003,260104PODRA1142#004,260104PODRA1142#005"
"Arabic Pants - 100% Cotton ""Rahma"" Arabic Calligraphy Loose Fit Sunfade Sweatpants","These Rahma Arabic calligraphy sweatpants feature the word “رحمة” (Rahma) — meaning mercy — rendered in a bold yet minimal design that blends cultural depth with modern streetwear.
Designed with a loose, wide-leg fit, these joggers are made from soft cotton fabric and finished with a vintage sun-faded wash, giving each pair a worn-in, elevated feel. The clean silhouette and subtle graphic make them easy to style for everyday wear, lounging, or intentional street fits.
This piece is for those who appreciate meaningful design, minimal aesthetics, and comfort without compromise.

Gender: Unisex
Model: Loose
Fabric: 100% cotton
Fabric Weight: 10.3 oz/yd² (350 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Street, Daily Casual, Outdoor, Home, School, Pure Cotton, Washed, Drawstring, Long, Loose, Mid Waist, Spring, Autumn, Winter
Print Size: 40*52 cm",69.99,USD,999,"islamic_pants,arabic_pants,wide_leg_sweatpants,muslim_gym_clothes,sport_hijab_outfit,modest_gym_clothes,muslim_sportswear,baggy_sweatpants,baggy_sweats,baggy_joggers,arabic_streetwear,muslim_streetwear,vintage_sweatpants",Cotton,https://i.etsystatic.com/34343828/r/il/558857/7611114673/il_fullxfull.7611114673_p2aw.jpg,https://i.etsystatic.com/34343828/r/il/f1bf77/7563168794/il_fullxfull.7563168794_5dil.jpg,https://i.etsystatic.com/34343828/r/il/7bf692/7611114717/il_fullxfull.7611114717_b3vb.jpg,https://i.etsystatic.com/34343828/r/il/46d5cf/7563168840/il_fullxfull.7563168840_nahh.jpg,https://i.etsystatic.com/34343828/r/il/e3de0f/7563168894/il_fullxfull.7563168894_ko7p.jpg,https://i.etsystatic.com/34343828/r/il/fbcbb6/7611114849/il_fullxfull.7611114849_n1tj.jpg,https://i.etsystatic.com/34343828/r/il/457cc4/7563168960/il_fullxfull.7563168960_gdpu.jpg,https://i.etsystatic.com/34343828/r/il/3f3616/7563168974/il_fullxfull.7563168974_odc5.jpg,https://i.etsystatic.com/34343828/r/il/489c3d/7611114913/il_fullxfull.7611114913_5fil.jpg,,Color,"Primary color",Black,"Custom Property",size,"S,M,L,XL,2XL","260103PODPX4643#001,260103PODPX4643#003,260103PODPX4643#002,260103PODPX4643#004,260103PODPX4643#005"
"Arabic Pants - 100% Cotton Loose Fit Calligraphy Sunfade Joggers","Elevate your everyday fit with these sunfade loose-fit cotton sweatpants, designed for comfort, movement, and understated statement style. Featuring a minimal Arabic calligraphy graphic on the leg, these joggers blend modern streetwear aesthetics with cultural depth, making them perfect for casual wear, lounging, or styling up with oversized tops.
Crafted from soft, breathable cotton, these pants offer a relaxed, wide-leg silhouette with a vintage sun-faded wash that gives each pair a worn-in, one-of-one feel. The elastic waistband ensures all-day comfort, while the clean design keeps them versatile and timeless.

Gender: Unisex
Model: Loose
Fabric: 100% cotton
Fabric Weight: 10.3 oz/yd² (350 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Street, Daily Casual, Outdoor, Home, School, Pure Cotton, Washed, Drawstring, Long, Loose, Mid Waist, Spring, Autumn, Winter
Print Size: 40*52 cm",69.99,USD,999,"islamic_pants,arabic_pants,wide_leg_sweatpants,muslim_gym_clothes,sport_hijab_outfit,modest_gym_clothes,muslim_sportswear,baggy_sweatpants,baggy_joggers,vintage_sweatpants,baggy_sweats,arabic_streetwear,muslim_streetwear",Cotton,https://i.etsystatic.com/34343828/r/il/0e9843/7611105295/il_fullxfull.7611105295_l2du.jpg,https://i.etsystatic.com/34343828/r/il/dd6949/7611105301/il_fullxfull.7611105301_lp1y.jpg,https://i.etsystatic.com/34343828/r/il/bf0c2d/7563159252/il_fullxfull.7563159252_mneg.jpg,https://i.etsystatic.com/34343828/r/il/e6d44d/7563159298/il_fullxfull.7563159298_9eht.jpg,https://i.etsystatic.com/34343828/r/il/89fa03/7611105387/il_fullxfull.7611105387_t0uy.jpg,https://i.etsystatic.com/34343828/r/il/02c97d/7611105413/il_fullxfull.7611105413_n216.jpg,https://i.etsystatic.com/34343828/r/il/6db918/7563159380/il_fullxfull.7563159380_b75j.jpg,https://i.etsystatic.com/34343828/r/il/5fa555/7611105463/il_fullxfull.7611105463_igwu.jpg,https://i.etsystatic.com/34343828/r/il/b26f7b/7611105519/il_fullxfull.7611105519_gseq.jpg,https://i.etsystatic.com/34343828/r/il/6ad672/7611105551/il_fullxfull.7611105551_1bty.jpg,Color,"Primary color",Black,"Custom Property",size,"S,M,L,XL,2XL","260103PODPX4615#003,260103PODPX4615#004,260103PODPX4615#005,260103PODPX4615#001,260103PODPX4615#002"
"Arabic Pants - 100% Cotton Arabic Calligraphy Snow Washed Baggy Joggers","These washed black joggers feature a minimal Arabic calligraphy design, blending cultural expression with modern streetwear. The artwork is placed subtly on the leg, giving the piece a quiet but intentional presence — clean, symbolic, and expressive without being loud.

Made from heavyweight fabric with a vintage wash, these joggers are built for everyday wear while keeping a premium, elevated feel. The relaxed fit and elastic waistband make them comfortable, versatile, and easy to style.

Gender: Unisex
Model: Loose
Fabric: 100% cotton
Fabric Weight: 7.1 oz/yd² (240 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Sporty, Street, Vintage, Daily Casual, Outdoor, School, Sport, Office, Pure Cotton, Washed, Drawstring, Pocket, Regular, Loose, Mid Waist, Spring, Autumn, Winter
Print Size:40*52cm
Notes:Minor batch differences can occur during blank garment production due to variations in fabric, dye and processing. This is common in apparel manufacturing, and we work hard to keep every item consistent.",69.99,USD,999,"islamic_pants,arabic_pants,wide_leg_sweatpants,muslim_gym_clothes,sport_hijab_outfit,modest_gym_clothes,muslim_sportswear,baggy_sweatpants,baggy_joggers,vintage_sweatpants,baggy_sweats,arabic_streetwear,muslim_streetwear",Cotton,https://i.etsystatic.com/34343828/r/il/5662db/7609675621/il_fullxfull.7609675621_6pv8.jpg,https://i.etsystatic.com/34343828/r/il/7c4715/7561731082/il_fullxfull.7561731082_5xu8.jpg,https://i.etsystatic.com/34343828/r/il/17c749/7561731136/il_fullxfull.7561731136_hezk.jpg,https://i.etsystatic.com/34343828/r/il/17842c/7609675753/il_fullxfull.7609675753_ppct.jpg,https://i.etsystatic.com/34343828/r/il/627fba/7561731278/il_fullxfull.7561731278_qor2.jpg,https://i.etsystatic.com/34343828/r/il/5b6285/7609675891/il_fullxfull.7609675891_caom.jpg,https://i.etsystatic.com/34343828/r/il/815c5e/7609676155/il_fullxfull.7609676155_9cps.jpg,https://i.etsystatic.com/34343828/r/il/e4f3ad/7561731646/il_fullxfull.7561731646_bimz.jpg,https://i.etsystatic.com/34343828/r/il/a8b425/7609676285/il_fullxfull.7609676285_2r1g.jpg,,Color,"Primary color",Black,"Custom Property",size,"S,M,L,XL,2XL","260103PODPX1262#005,260103PODPX1262#001,260103PODPX1262#002,260103PODPX1262#003,260103PODPX1262#004"
